name,category,subcategory,address,city,country,latitude,longitude,accepts_dogs,accepts_cats,dogs_on_leash_only,outdoor_seating,water_bowl_provided,rating,description,verified,source,opening_hours
Station 33 Falaise,station_carburant,,33 RUE GEORGES CLEMENCEAU,Falaise,France,48.896299,-0.192409,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (14700 Falaise)",true,prix_carburants_gouv,
Station Rue Saint-Éloy-les-Mines,station_carburant,,Rue Jean Moulin,Saint-Éloy-les-Mines,France,46.16,2.838,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  📦 Relais colis  🚗 Lavage auto  🚗 Lavage. (63700 Saint-Éloy-les-Mines)",true,prix_carburants_gouv,Ouvert 24h/24
Station 114 Cahors,station_carburant,,114 RTE DE TOULOUSE,Cahors,France,44.421,1.439,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (46000 Cahors)",true,prix_carburants_gouv,Ouvert 24h/24
Station ANGLE Marseille,station_carburant,,ANGLE BD CHAVE ET SAKAKINI,Marseille,France,43.295,5.4,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (13005 Marseille)",true,prix_carburants_gouv,Ouvert 24h/24
Station Rue Gratentour,station_carburant,,Rue de la Gravette,Gratentour,France,43.71359,1.41736,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔵 Gaz  💳 DAB. (31150 Gratentour)",true,prix_carburants_gouv,
Station 19 Mont-de-Marsan,station_carburant,,19 Boulevard Yves Mainguy,Mont-de-Marsan,France,43.883,-0.482,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 DAB. (40000 Mont-de-Marsan)",true,prix_carburants_gouv,
Station Rue Argences,station_carburant,,Rue de la Gare,Argences,France,49.1192,-0.17523,true,false,true,false,false,,"⛽ Diesel, GPL, E10, SP98. 🍽️ Restauration  🏕️ Camping-cars  🚗 Lavage auto  🚗 Lavage. (14370 Argences)",true,prix_carburants_gouv,
Station 230 Tallard,station_carburant,,230 avenue Pierre Bernard Reymond,Tallard,France,44.4596,6.035139,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔧 Gonflage. (05130 Tallard)",true,prix_carburants_gouv,
Station 15 Asnelles,station_carburant,,15 AVENUE MAURICE SCHUMANN,Asnelles,France,49.339,-0.58,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔵 Gaz. (14960 Asnelles)",true,prix_carburants_gouv,Ouvert 24h/24
Station 1 Dijon,station_carburant,,1 Avenue du Mont Blanc,Dijon,France,47.2985,5.07871,true,false,true,false,false,,"⛽ Diesel, SP95, E85. 🛒 Boutique  🔵 Gaz. (21000 Dijon)",true,prix_carburants_gouv,
Station Route Saint-Pierre-des-Fleurs,station_carburant,,Route du Neubourg,Saint-Pierre-des-Fleurs,France,49.248,0.963,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🔧 Gonflage  🚗 Lavage auto  🔵 Gaz. (27370 Saint-Pierre-des-Fleurs)",true,prix_carburants_gouv,Ouvert 24h/24
Station 15 Les Rousses,station_carburant,,15 route Prémanon,Les Rousses,France,46.501,6.028,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔵 Gaz. (39220 Les Rousses)",true,prix_carburants_gouv,Ouvert 24h/24
Station 2 Campagne-lès-Wardrecques,station_carburant,,2 Rue Principale,Campagne-lès-Wardrecques,France,50.717,2.332,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🚗 Lavage auto  💳 CB 24h/24  💳 DAB. (62120 Campagne-lès-Wardrecques)",true,prix_carburants_gouv,Ouvert 24h/24
Station CD Hyères,station_carburant,,CD 97 LE PALYVESTRE,Hyères,France,43.084688,6.148563,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (83400 Hyères)",true,prix_carburants_gouv,
Station RN10 Bedenac,station_carburant,,RN10 Aire de Bedenac - Direction Angouleme / Bordeaux,Bedenac,France,45.173121,-0.333162,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (17210 Bedenac)",true,prix_carburants_gouv,Ouvert 24h/24
Station Route Aytré,station_carburant,,Route de Surgeres,Aytré,France,46.131,-1.099,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (17440 Aytré)",true,prix_carburants_gouv,Ouvert 24h/24
Station Rue Pluguffan,station_carburant,,Rue de Pouldreuzic,Pluguffan,France,47.98,-4.182,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 DAB. (29700 Pluguffan)",true,prix_carburants_gouv,
Station CD Lacapelle-Marival,station_carburant,,CD 940,Lacapelle-Marival,France,44.724,1.917,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🔧 Gonflage  🚗 Lavage  💳 CB 24h/24. (46120 Lacapelle-Marival)",true,prix_carburants_gouv,Ouvert 24h/24
Station ROUTE Pagny-sur-Meuse,station_carburant,,ROUTE DÉPARTEMENTALE 36D,Pagny-sur-Meuse,France,48.686,5.726,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (55190 Pagny-sur-Meuse)",true,prix_carburants_gouv,"Lun 06.00-22.00, Mar 06.00-22.00, Mer 06.00-22.00"
Station 140 Roost-Warendin,station_carburant,,140 rue jean jaures,Roost-Warendin,France,50.419778,3.107046,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 📦 Relais colis. (59286 Roost-Warendin)",true,prix_carburants_gouv,
Station 8 Saint-Germain-des-Fossés,station_carburant,,8 RUE PIERRE SEMARD,Saint-Germain-des-Fossés,France,46.205,3.432,true,false,true,false,false,,"⛽ Diesel, E85, E10. 📦 Relais colis  🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (03260 Saint-Germain-des-Fossés)",true,prix_carburants_gouv,Ouvert 24h/24
Station 769 Cassel,station_carburant,,769 avenue Albert Mahieu,Cassel,France,50.797722,2.493562,true,false,true,false,false,,"⛽ Diesel, SP95. 📦 Relais colis. (59670 Cassel)",true,prix_carburants_gouv,
Station RUE Guérigny,station_carburant,,RUE DE L'ANESSAN,Guérigny,France,47.089,3.195,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  📦 Relais colis  🔧 Gonflage  🚗 Lavage auto. (58130 Guérigny)",true,prix_carburants_gouv,Ouvert 24h/24
Station 248 Laval,station_carburant,,248 RUE DE BRETAGNE,Laval,France,48.07,-0.794,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (53000 Laval)",true,prix_carburants_gouv,Ouvert 24h/24
Station 16 Vienne,station_carburant,,16 BOULEVARD DES ALPES,Vienne,France,45.527,4.903,true,false,true,false,false,,"⛽ Diesel, E10. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🔵 Gaz. (38200 Vienne)",true,prix_carburants_gouv,Ouvert 24h/24
Station 44 Moulins-lès-Metz,station_carburant,,44 AVENUE JEAN CLAUDE THEOBALD,Moulins-lès-Metz,France,49.083,6.11,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (57160 Moulins-lès-Metz)",true,prix_carburants_gouv,
Station C. Yffiniac,station_carburant,,C. C. DE LA BAIE,Yffiniac,France,48.481,-2.67378,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🍽️ Restauration. (22120 Yffiniac)",true,prix_carburants_gouv,
Station Route Aussonne,station_carburant,,Route de Seilh,Aussonne,France,43.68513,1.32722,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 💳 DAB. (31840 Aussonne)",true,prix_carburants_gouv,
Station D952 Saint-Paul-lès-Durance,station_carburant,,D952 LIEU DIT LE CARROUQUIER,Saint-Paul-lès-Durance,France,43.686,5.713,true,false,true,false,false,,⛽ Diesel. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (13115 Saint-Paul-lès-Durance),true,prix_carburants_gouv,Ouvert 24h/24
Station 63 Kaysersberg Vignoble,station_carburant,,63 route de Lapoutroie,Kaysersberg Vignoble,France,48.150512,7.246997,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🛒 Boutique  🛒 Boutique  🔵 Gaz  💳 DAB. (68240 Kaysersberg Vignoble)",true,prix_carburants_gouv,
Station Cc Méru,station_carburant,,"Cc Les Marquises, Rue Marcel Coquet",Méru,France,49.223,2.137,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 CB 24h/24  💳 DAB. (60110 Méru)",true,prix_carburants_gouv,Ouvert 24h/24
Station Avenue La Farlède,station_carburant,,Avenue Charles de Gaulle rn 97,La Farlède,France,43.163,6.045,true,false,true,false,false,,"⛽ Diesel, SP95, GPL, E10, SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (83210 La Farlède)",true,prix_carburants_gouv,
Station 190 Massy,station_carburant,,190 AVENUE DU MARÉCHAL LECLERC,Massy,France,48.739,2.302,true,false,true,false,false,,"⛽ Diesel, GPL, E10, SP98. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🔧 Gonflage. (91300 Massy)",true,prix_carburants_gouv,"Lun 06.00-22.00, Mar 06.00-22.00, Mer 06.00-22.00"
Station Quai Clairac,station_carburant,,Quai Gambetta,Clairac,France,44.357,0.382,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🛒 Boutique  🔵 Gaz. (47320 Clairac)",true,prix_carburants_gouv,"Lun 00.00-00.00, Mar 00.00-00.00, Mer 00.00-00.00"
Station 32 Guingamp,station_carburant,,32 avenue du Goëlo,Guingamp,France,48.562,-3.153,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🔵 Gaz  💳 DAB. (22200 Guingamp)",true,prix_carburants_gouv,
Station STATION Eygurande,station_carburant,,STATION TOTAL CONTACT EYGURANDE - RN 89,Eygurande,France,45.646,2.445,true,false,true,false,false,,"⛽ Diesel, SP95. 🔧 Gonflage  🔵 Gaz. (19340 Eygurande)",true,prix_carburants_gouv,
Station 19 Modane,station_carburant,,19 Cr Aristide Briand,Modane,France,45.2,6.669,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🔧 Gonflage  🔵 Gaz  💳 CB 24h/24. (73500 Modane)",true,prix_carburants_gouv,Ouvert 24h/24
Station Route Ploumagoar,station_carburant,,Route de Corlay,Ploumagoar,France,48.553,-3.149,true,false,true,false,false,,"⛽ Diesel, SP95, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔵 Gaz. (22200 Ploumagoar)",true,prix_carburants_gouv,
Station Les Mortain-Bocage,station_carburant,,Les 4 Vents,Mortain-Bocage,France,48.655,-0.937,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 🔵 Gaz  💳 DAB. (50140 Mortain-Bocage)",true,prix_carburants_gouv,
Station RUE Villers-Bocage,station_carburant,,RUE GEORGES CLEMENCEAU,Villers-Bocage,France,49.08,-0.648,true,false,true,false,false,,"⛽ Diesel, SP95, E10. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🔧 Gonflage. (14310 Villers-Bocage)",true,prix_carburants_gouv,Ouvert 24h/24
Station 9 Saint-Cyprien,station_carburant,,9 Rue des Prairies,Saint-Cyprien,France,45.528,4.232,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🍽️ Restauration. (42160 Saint-Cyprien)",true,prix_carburants_gouv,
Station 13 Plénée-Jugon,station_carburant,,13 Rue de la République,Plénée-Jugon,France,48.367862,-2.394911,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🔧 Gonflage  🚗 Lavage  🔵 Gaz. (22640 Plénée-Jugon)",true,prix_carburants_gouv,Ouvert 24h/24
Station RTE Orbec,station_carburant,,RTE DE BERNAY,Orbec,France,49.024,0.413,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔵 Gaz  💳 DAB. (14290 Orbec)",true,prix_carburants_gouv,
Station Pré Forest-Saint-Julien,station_carburant,,Pré du Cros,Forest-Saint-Julien,France,44.643941,6.136964,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 CB 24h/24. (05260 Forest-Saint-Julien)",true,prix_carburants_gouv,Ouvert 24h/24
Station 147 Saint-Lô,station_carburant,,147 RUE JOSEPH CUGNOT,Saint-Lô,France,49.112,-1.051,true,false,true,false,false,,"⛽ Diesel, E10. 🔵 Gaz  💳 CB 24h/24. (50000 Saint-Lô)",true,prix_carburants_gouv,Ouvert 24h/24
Station 1 Conflans-sur-Lanterne,station_carburant,,1 avenue Parmentier,Conflans-sur-Lanterne,France,47.812,6.208,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (70800 Conflans-sur-Lanterne)",true,prix_carburants_gouv,Ouvert 24h/24
Station 15 La Chapelle-sur-Erdre,station_carburant,,15 Rue de Sucé,La Chapelle-sur-Erdre,France,47.302,-1.548,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🛒 Boutique  🍽️ Restauration  🔵 Gaz  💳 DAB. (44240 La Chapelle-sur-Erdre)",true,prix_carburants_gouv,
Station Centre Dury,station_carburant,,Centre Commercial Amiens Sud Rn1,Dury,France,49.862253,2.277547,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🔧 Gonflage  🔵 Gaz  💳 CB 24h/24  💳 DAB. (80480 Dury)",true,prix_carburants_gouv,Ouvert 24h/24
Station Rue Barbâtre,station_carburant,,Rue de la Cure,Barbâtre,France,46.945,-2.18,true,false,true,false,false,,"⛽ Diesel, E10. 💳 CB 24h/24. (85630 Barbâtre)",true,prix_carburants_gouv,Ouvert 24h/24
Station 164 Albert,station_carburant,,164 AV DU GENERAL FAIDHERBE,Albert,France,50.008,2.666,true,false,true,false,false,,"⛽ Diesel, GPL. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (80300 Albert)",true,prix_carburants_gouv,Ouvert 24h/24
Station 14 Angerville,station_carburant,,14 Rue du Pont Lafleur,Angerville,France,48.32,2.003,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (91670 Angerville)",true,prix_carburants_gouv,"Lun 09.00-12.30, Mar 09.00-12.30, Mer 09.00-12.30"
Station 90/94 Le Chesnay-Rocquencourt,station_carburant,,90/94 RUE DE VERSAILLES,Le Chesnay-Rocquencourt,France,48.823,2.128,true,false,true,false,false,,"⛽ Diesel, E85, SP98. 🛒 Boutique  🛒 Boutique  🚗 Lavage auto  🚗 Lavage. (78150 Le Chesnay-Rocquencourt)",true,prix_carburants_gouv,"Lun 07.00-22.00, Mar 07.00-22.00, Mer 07.00-22.00"
Station Avenue Savines-le-Lac,station_carburant,,Avenue de la Combe d'Or,Savines-le-Lac,France,44.525,6.408,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔵 Gaz  💳 CB 24h/24. (05160 Savines-le-Lac)",true,prix_carburants_gouv,Ouvert 24h/24
Station 9 Soissons,station_carburant,,9 ET 11 RUE DE VILLENEUVE,Soissons,France,49.371,3.341,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🛒 Boutique  🔧 Gonflage  🚗 Lavage auto  🔵 Gaz. (02200 Soissons)",true,prix_carburants_gouv,Ouvert 24h/24
Station 206 Six-Fours-les-Plages,station_carburant,,206 PLAGE DE BONNEGRACE - RD559,Six-Fours-les-Plages,France,43.11,5.813,true,false,true,false,false,,"⛽ Diesel, E85, E10. 🛒 Boutique  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (83140 Six-Fours-les-Plages)",true,prix_carburants_gouv,"Lun 06.00-21.00, Mar 06.00-21.00, Mer 06.00-21.00"
Station 23 Lencloître,station_carburant,,23 Rue Saint-Exupéry,Lencloître,France,46.817,0.332,true,false,true,false,false,,"⛽ Diesel, SP95. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage. (86140 Lencloître)",true,prix_carburants_gouv,"Lun 07.00-18.00, Mar 07.00-18.00, Mer 07.00-18.00"
Station Z.A. Labastide-Saint-Pierre,station_carburant,,Z.A. GRAND SUD LOGISTIQUE,Labastide-Saint-Pierre,France,43.915,1.308,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 💳 CB 24h/24. (82370 Labastide-Saint-Pierre)",true,prix_carburants_gouv,Ouvert 24h/24
Station 1 Saint-Gilles,station_carburant,,1 Rue de Cambon,Saint-Gilles,France,43.665,4.401,true,false,true,false,false,,"⛽ Diesel, SP95, E85, GPL, E10. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (30800 Saint-Gilles)",true,prix_carburants_gouv,Ouvert 24h/24
Station 26 Carnoux-en-Provence,station_carburant,,26 Avenue Antoine Lavoisier,Carnoux-en-Provence,France,43.25,5.547,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (13470 Carnoux-en-Provence)",true,prix_carburants_gouv,Ouvert 24h/24
Station 11 Rambervillers,station_carburant,,11 FAUBOURG DE LA CHIPOTTE,Rambervillers,France,48.346,6.639,true,false,true,false,false,,"⛽ Diesel, E10. 🛒 Boutique  🔧 Gonflage  🔵 Gaz. (88700 Rambervillers)",true,prix_carburants_gouv,Mer 07.00-12.00
Station 491 Le Muy,station_carburant,,491 ROUTE DE FREJUS,Le Muy,France,43.470494,6.578657,true,false,true,false,false,,"⛽ Diesel, SP95, SP98. 💳 CB 24h/24. (83490 Le Muy)",true,prix_carburants_gouv,Ouvert 24h/24
Station LES Verton,station_carburant,,LES ALLEES,Verton,France,50.401548,1.650324,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. (62180 Verton)",true,prix_carburants_gouv,
Station 1661 Le Pontet,station_carburant,,1661 RTE DE SORGUES - RN 7,Le Pontet,France,43.978,4.858,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (84130 Le Pontet)",true,prix_carburants_gouv,"Lun 06.00-21.00, Mar 06.00-21.00, Mer 06.00-21.00"
Station A26 Villeneuve-sur-Aisne,station_carburant,,A26 - Aire du Champ Roland,Villeneuve-sur-Aisne,France,49.44872,3.92652,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (02190 Villeneuve-sur-Aisne)",true,prix_carburants_gouv,
Station ROUTE Port-Vendres,station_carburant,,ROUTE DE LA GARE,Port-Vendres,France,42.514,3.104,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🔧 Gonflage  🚗 Lavage auto  🔵 Gaz  💳 CB 24h/24. (66660 Port-Vendres)",true,prix_carburants_gouv,Ouvert 24h/24
Station RN Haulchin,station_carburant,,RN 30,Haulchin,France,50.311,3.407,true,false,true,false,false,,⛽ SP98. 📦 Relais colis  🛒 Boutique  🛒 Boutique  🚗 Lavage auto. (59121 Haulchin),true,prix_carburants_gouv,"Lun 06.00-21.00, Mar 06.00-21.00, Mer 06.00-21.00"
Station Avenue Limoges,station_carburant,,Avenue Émile Labussière,Limoges,France,45.843,1.252,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. (87100 Limoges)",true,prix_carburants_gouv,
Station AVENUE Tournus,station_carburant,,AVENUE DE LA RESISTANCE,Tournus,France,46.566,4.902,true,false,true,false,false,,"⛽ Diesel, SP95, E10. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (71700 Tournus)",true,prix_carburants_gouv,Ouvert 24h/24
Station AUTOROUTE Sévérac d'Aveyron,station_carburant,,AUTOROUTE A75 - AIRE DE L'AVEYRON,Sévérac d'Aveyron,France,44.33,3.082,true,false,true,false,false,,"⛽ Diesel, SP95, E85, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (12150 Sévérac d'Aveyron)",true,prix_carburants_gouv,Ouvert 24h/24
Station 254 Saint-Sulpice-la-Pointe,station_carburant,,254 Avenue des Terres Noires,Saint-Sulpice-la-Pointe,France,43.77,1.673,true,false,true,false,false,,"⛽ Diesel, E85, GPL, E10, SP98. 🚻 Toilettes  📦 Relais colis  🛒 Boutique  🛒 Boutique. (81370 Saint-Sulpice-la-Pointe)",true,prix_carburants_gouv,Ouvert 24h/24
Station 778 Châteauneuf-de-Gadagne,station_carburant,,778 Route d'Avignon,Châteauneuf-de-Gadagne,France,43.92849,4.93805,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (84470 Châteauneuf-de-Gadagne)",true,prix_carburants_gouv,
"Station 20-22, Marseille",station_carburant,,"20-22, RN DE ST ANTOINE",Marseille,France,43.36946,5.356378,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (13015 Marseille)",true,prix_carburants_gouv,
Station LE Bouc-Bel-Air,station_carburant,,LE COLLET ROUGE R.N.8,Bouc-Bel-Air,France,43.435,5.397,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. (13320 Bouc-Bel-Air)",true,prix_carburants_gouv,
Station CD5 Saint-Mitre-les-Remparts,station_carburant,,CD5 Le Crépon Ouest,Saint-Mitre-les-Remparts,France,43.462,5.006,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🔧 Gonflage  💳 DAB. (13920 Saint-Mitre-les-Remparts)",true,prix_carburants_gouv,
Station Lot Biguglia,station_carburant,,Lot Arbuceta Rond Point Ceppe,Biguglia,France,42.627,9.429,true,false,true,false,false,,"⛽ Diesel, SP95. 🚻 Toilettes  🔧 Gonflage  🚗 Lavage auto  🚗 Lavage. (20620 Biguglia)",true,prix_carburants_gouv,Ouvert 24h/24
Station 2 Dijon,station_carburant,,2 Avenue de Langres,Dijon,France,47.342,5.045,true,false,true,false,false,,"⛽ Diesel, E10, SP98. (21000 Dijon)",true,prix_carburants_gouv,
Station Autoroute La Baume-d'Hostun,station_carburant,,Autoroute A49 - Aire Porte de la DromeSens Grenoble - Valence,La Baume-d'Hostun,France,45.076,5.211,true,false,true,false,false,,"⛽ Diesel, E85, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (26730 La Baume-d'Hostun)",true,prix_carburants_gouv,
Station MONTS Bessan,station_carburant,,MONTS RAMUS C.D. 13,Bessan,France,43.38,3.42,true,false,true,false,false,,"⛽ Diesel, E10, SP98. (34550 Bessan)",true,prix_carburants_gouv,
Station 45 Meylan,station_carburant,,45 Avenue des Sept Laux,Meylan,France,45.21538,5.78144,true,false,true,false,false,,"⛽ Diesel, E10, SP98. 🚻 Toilettes  🛒 Boutique  🔧 Gonflage  🚗 Lavage auto. (38240 Meylan)",true,prix_carburants_gouv,
Station Autouroute Romagnieu,station_carburant,,Autouroute A43 Sens Chambéry - Lyon,Romagnieu,France,45.578,5.634,true,false,true,false,false,,"⛽ Diesel, GPL, E10, SP98. 🚻 Toilettes  🛒 Boutique  🛒 Boutique  🔧 Gonflage. (38480 Romagnieu)",true,prix_carburants_gouv,
